티커,시가,고가,저가,종가,거래량,거래대금,등락률,시장,시가총액,종목유형,종목명,기관합계_5일,외국인합계_5일,개인_5일,업종,스냅샷일자
009155,157400,170800,170800,170800,23032,3929000000,8.51,KOSPI,496500000000,stock,삼성전기우,0.0,0.0,0.0,전자장비와기기,20260401
090435,45650,46650,46650,46650,7835,364000000,2.19,KOSPI,492500000000,stock,아모레퍼시픽우,0.0,0.0,0.0,화장품,20260401
452260,2385,2510,2510,2510,3019515,7518000000,5.24,KOSPI,486600000000,stock,한화갤러리아,0.0,0.0,0.0,백화점과일반상점,20260401
034310,13040,13130,13130,13130,30158,395000000,0.69,KOSPI,482600000000,stock,NICE,0.0,0.0,0.0,IT서비스,20260401
145990,44600,46100,46100,46100,11068,506000000,3.36,KOSPI,475400000000,stock,삼양사,0.0,0.0,0.0,식품,20260401
006220,11800,12540,12540,12540,151301,1889000000,6.27,KOSPI,474000000000,stock,제주은행,0.0,0.0,0.0,은행,20260401
005945,24200,24950,24950,24950,88956,2211000000,3.1,KOSPI,470800000000,stock,NH투자증권우,0.0,0.0,0.0,증권,20260401
192650,6270,6720,6720,6720,125348,829000000,7.18,KOSPI,463500000000,stock,드림텍,0.0,0.0,0.0,핸드셋,20260401
017810,11600,12120,12120,12120,32226,387000000,4.48,KOSPI,462000000000,stock,풀무원,0.0,0.0,0.0,식품,20260401
001200,4415,4765,4765,4765,803179,3759000000,7.93,KOSPI,461600000000,stock,유진투자증권,0.0,0.0,0.0,증권,20260401
145720,51200,52700,52700,52700,24264,1268000000,2.93,KOSPI,454500000000,stock,덴티움,0.0,0.0,0.0,건강관리장비와용품,20260401
460860,8910,9140,9140,9140,102336,934000000,2.58,KOSPI,453400000000,stock,동국제강,0.0,0.0,0.0,철강,20260401
015360,75900,79500,79500,79500,9142,721000000,4.74,KOSPI,453200000000,stock,INVENI,0.0,0.0,0.0,가스유틸리티,20260401
105630,11030,11320,11320,11320,58064,652000000,2.63,KOSPI,452800000000,stock,한세실업,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
027410,4525,4720,4720,4720,428046,1991000000,4.31,KOSPI,451800000000,stock,BGF,0.0,0.0,0.0,화학,20260401
004700,65400,67600,67600,67600,4275,289000000,3.36,KOSPI,449500000000,stock,조광피혁,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
357120,4470,4500,4500,4500,117435,526000000,0.67,KOSPI,438000000000,stock,코람코라이프인프라리츠,0.0,0.0,0.0,부동산,20260401
008060,12260,12880,12880,12880,105593,1349000000,5.06,KOSPI,436500000000,stock,대덕,0.0,0.0,0.0,전자장비와기기,20260401
072710,91000,94100,94100,94100,5046,471000000,3.41,KOSPI,436400000000,stock,농심홀딩스,0.0,0.0,0.0,식품,20260401
009290,8240,8760,8760,8760,332518,2879000000,6.31,KOSPI,436200000000,stock,광동제약,0.0,0.0,0.0,제약,20260401
016800,37200,37850,37850,37850,1334,50000000,1.75,KOSPI,435300000000,stock,퍼시스,0.0,0.0,0.0,가구,20260401
005610,49500,50000,50000,50000,2215,110000000,1.01,KOSPI,431500000000,stock,SPC삼립,0.0,0.0,0.0,식품,20260401
006340,4920,5430,5430,5430,3029929,16134000000,10.37,KOSPI,425800000000,stock,대원전선,0.0,0.0,0.0,전기장비,20260401
001530,21650,21500,21500,21500,49093,1048000000,-0.69,KOSPI,424200000000,stock,DI동일,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
031430,11790,12120,12120,12120,55129,666000000,2.8,KOSPI,424000000000,stock,신세계인터내셔날,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
170900,43800,45500,45500,45500,15288,691000000,3.88,KOSPI,421700000000,stock,동아에스티,0.0,0.0,0.0,제약,20260401
089590,4990,5190,5190,5190,242837,1243000000,4.01,KOSPI,418500000000,stock,제주항공,0.0,0.0,0.0,항공사,20260401
034830,1697,1620,1620,1620,2222398,3656000000,-4.54,KOSPI,409000000000,stock,한국토지신탁,0.0,0.0,0.0,부동산,20260401
029460,30000,31600,31600,31600,35756,1114000000,5.33,KOSPI,406700000000,stock,케이씨,0.0,0.0,0.0,반도체와반도체장비,20260401
344820,24700,25300,25300,25300,28652,716000000,2.43,KOSPI,404100000000,stock,KCC글라스,0.0,0.0,0.0,건축자재,20260401
018250,15130,15260,15260,15260,145330,2215000000,0.86,KOSPI,403000000000,stock,애경산업,0.0,0.0,0.0,화장품,20260401
183190,10380,10900,10900,10900,123359,1322000000,5.01,KOSPI,402500000000,stock,아세아시멘트,0.0,0.0,0.0,건축자재,20260401
025860,7990,7950,7950,7950,1049783,8224000000,-0.5,KOSPI,394900000000,stock,남해화학,0.0,0.0,0.0,화학,20260401
126720,25900,27500,27500,27500,62994,1711000000,6.18,KOSPI,392900000000,stock,수산인더스트리,0.0,0.0,0.0,에너지장비및서비스,20260401
010690,10310,11230,11230,11230,151944,1672000000,8.92,KOSPI,392200000000,stock,화신,0.0,0.0,0.0,자동차부품,20260401
417310,9500,9680,9680,9680,70494,678000000,1.89,KOSPI,391100000000,stock,코람코더원리츠,0.0,0.0,0.0,부동산,20260401
060980,41800,42500,42500,42500,26515,1121000000,1.67,KOSPI,385900000000,stock,HL홀딩스,0.0,0.0,0.0,자동차부품,20260401
097520,20500,22150,22150,22150,47462,1035000000,8.05,KOSPI,385400000000,stock,엠씨넥스,0.0,0.0,0.0,핸드셋,20260401
026890,8530,9160,9160,9160,102205,927000000,7.39,KOSPI,381800000000,stock,스틱인베스트먼트,0.0,0.0,0.0,창업투자,20260401
306200,124000,133200,133200,133200,14735,1926000000,7.42,KOSPI,377800000000,stock,세아제강,0.0,0.0,0.0,철강,20260401
403550,11550,11320,11320,11320,24585,279000000,-1.99,KOSPI,371800000000,stock,쏘카,0.0,0.0,0.0,도로와철도운송,20260401
084010,10180,10630,10630,10630,37761,397000000,4.42,KOSPI,365400000000,stock,대한제강,0.0,0.0,0.0,철강,20260401
200880,12740,13450,13450,13450,52469,700000000,5.57,KOSPI,363500000000,stock,서연이화,0.0,0.0,0.0,자동차부품,20260401
002710,13180,13850,13850,13850,90944,1241000000,5.08,KOSPI,363100000000,stock,TCC스틸,0.0,0.0,0.0,철강,20260401
126560,3275,3290,3290,3290,102814,337000000,0.46,KOSPI,362600000000,stock,현대퓨처넷,0.0,0.0,0.0,화장품,20260401
000157,381000,405000,405000,405000,2148,869000000,6.3,KOSPI,361700000000,stock,두산2우B,0.0,0.0,0.0,복합기업,20260401
001940,24750,25450,25450,25450,7055,178000000,2.83,KOSPI,360800000000,stock,KISCO홀딩스,0.0,0.0,0.0,철강,20260401
006405,211000,222500,222500,222500,9793,2148000000,5.45,KOSPI,360000000000,stock,삼성SDI우,0.0,0.0,0.0,전기제품,20260401
002310,8510,8730,8730,8730,202154,1734000000,2.59,KOSPI,353400000000,stock,아세아제지,0.0,0.0,0.0,포장재,20260401
001390,4980,5250,5250,5250,652907,3401000000,5.42,KOSPI,353000000000,stock,KG케미칼,0.0,0.0,0.0,자동차,20260401
005720,6330,6550,6550,6550,58041,374000000,3.48,KOSPI,350700000000,stock,넥센,0.0,0.0,0.0,자동차부품,20260401
002810,18700,18950,18950,18950,39296,750000000,1.34,KOSPI,349900000000,stock,삼영무역,0.0,0.0,0.0,화학,20260401
010820,6600,7170,7170,7170,1369986,9724000000,8.64,KOSPI,349700000000,stock,퍼스텍,0.0,0.0,0.0,우주항공과국방,20260401
053690,26900,31900,31900,31900,2396752,74579000000,18.59,KOSPI,349500000000,stock,한미글로벌,-128881300.0,-6106987950.0,6727434100.0,건설,20260401
015860,6530,7080,7080,7080,151268,1051000000,8.42,KOSPI,349400000000,stock,일진홀딩스,0.0,0.0,0.0,전기장비,20260401
009160,4965,5290,5290,5290,237106,1229000000,6.55,KOSPI,345800000000,stock,SIMPAC,0.0,0.0,0.0,비철금속,20260401
011760,24300,25950,25950,25950,33229,851000000,6.79,KOSPI,343300000000,stock,현대코퍼레이션,0.0,0.0,0.0,무역회사와판매업체,20260401
092230,78300,80900,80900,80900,1691,135000000,3.32,KOSPI,341800000000,stock,KPX홀딩스,0.0,0.0,0.0,화학,20260401
012030,1596,1697,1697,1697,657800,1106000000,6.33,KOSPI,341400000000,stock,DB,0.0,0.0,0.0,IT서비스,20260401
092220,1615,1684,1684,1684,9526563,16361000000,4.27,KOSPI,338100000000,stock,KEC,0.0,0.0,0.0,반도체와반도체장비,20260401
017860,19410,19080,19080,19080,236822,4469000000,-1.7,KOSPI,335500000000,stock,DS단석,0.0,0.0,0.0,화학,20260401
194370,10950,11530,11530,11530,95492,1087000000,5.3,KOSPI,334600000000,stock,제이에스코퍼레이션,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
037270,5130,5220,5220,5220,601154,3112000000,1.75,KOSPI,332300000000,stock,YG PLUS,0.0,0.0,0.0,방송과엔터테인먼트,20260401
011500,19970,21250,21250,21250,179723,3765000000,6.41,KOSPI,332300000000,stock,한농화성,0.0,0.0,0.0,화학,20260401
007690,35450,35850,35850,35850,7143,255000000,1.13,KOSPI,332000000000,stock,국도화학,0.0,0.0,0.0,화학,20260401
092200,8230,8530,8530,8530,271105,2298000000,3.65,KOSPI,331700000000,stock,디아이씨,0.0,0.0,0.0,자동차부품,20260401
084690,8970,9140,9140,9140,48925,445000000,1.9,KOSPI,331000000000,stock,대상홀딩스,0.0,0.0,0.0,식품,20260401
272450,6060,6310,6310,6310,102599,645000000,4.13,KOSPI,329400000000,stock,진에어,0.0,0.0,0.0,항공사,20260401
104700,8950,9010,9010,9010,14513,130000000,0.67,KOSPI,328400000000,stock,한국철강,0.0,0.0,0.0,철강,20260401
001750,24450,25800,25800,25800,23091,586000000,5.52,KOSPI,328400000000,stock,한양증권,0.0,0.0,0.0,증권,20260401
033270,19850,20600,20600,20600,22891,467000000,3.78,KOSPI,327800000000,stock,유나이티드제약,0.0,0.0,0.0,제약,20260401
475560,21150,22050,22050,22050,35974,789000000,4.26,KOSPI,327000000000,stock,더본코리아,0.0,0.0,0.0,"호텔,레스토랑,레저",20260401
003520,1716,1780,1780,1780,326973,577000000,3.73,KOSPI,325500000000,stock,영진약품,0.0,0.0,0.0,제약,20260401
001230,9700,10100,10100,10100,104803,1061000000,4.12,KOSPI,321200000000,stock,동국홀딩스,0.0,0.0,0.0,철강,20260401
078520,11980,12340,12340,12340,87652,1083000000,3.01,KOSPI,321000000000,stock,에이블씨엔씨,0.0,0.0,0.0,화장품,20260401
348950,1520,1614,1614,1614,645144,1022000000,6.18,KOSPI,318600000000,stock,제이알글로벌리츠,0.0,0.0,0.0,부동산,20260401
123890,2570,2585,2585,2585,388735,1007000000,0.58,KOSPI,316300000000,stock,한국자산신탁,0.0,0.0,0.0,부동산,20260401
286940,19990,20850,20850,20850,15348,318000000,4.3,KOSPI,315400000000,stock,롯데이노베이트,0.0,0.0,0.0,IT서비스,20260401
017390,62000,63300,63300,63300,7402,466000000,2.1,KOSPI,313300000000,stock,서울가스,0.0,0.0,0.0,가스유틸리티,20260401
128820,6630,6900,6900,6900,695451,4674000000,4.07,KOSPI,312100000000,stock,대성산업,0.0,0.0,0.0,석유와가스,20260401
005680,15180,15560,15560,15560,125752,1942000000,2.5,KOSPI,311200000000,stock,삼영전자,0.0,0.0,0.0,전기제품,20260401
006805,20600,22000,22000,22000,86796,1921000000,6.8,KOSPI,309700000000,stock,미래에셋증권우,0.0,0.0,0.0,증권,20260401
001340,6670,6890,6890,6890,206501,1418000000,3.3,KOSPI,309500000000,stock,PKC,0.0,0.0,0.0,화학,20260401
900140,1599,1601,1601,1601,881738,1396000000,0.13,KOSPI,309400000000,stock,엘브이엠씨홀딩스,0.0,0.0,0.0,자동차,20260401
024720,8670,9020,9020,9020,35430,317000000,4.04,KOSPI,309400000000,stock,콜마홀딩스,0.0,0.0,0.0,화장품,20260401
000650,208500,215000,215000,215000,2451,528000000,3.12,KOSPI,307300000000,stock,천일고속,0.0,0.0,0.0,도로와철도운송,20260401
003920,49600,51200,51200,51200,6089,310000000,3.23,KOSPI,307200000000,stock,남양유업,0.0,0.0,0.0,식품,20260401
096760,3955,4120,4120,4120,73325,302000000,4.17,KOSPI,304600000000,stock,JW홀딩스,0.0,0.0,0.0,제약,20260401
088260,4740,4800,4800,4800,59668,285000000,1.27,KOSPI,304000000000,stock,이리츠코크렙,0.0,0.0,0.0,부동산,20260401
003120,22000,22800,22800,22800,2462,55000000,3.64,KOSPI,303200000000,stock,일성아이에스,0.0,0.0,0.0,제약,20260401
092790,10850,11600,11600,11600,152161,1744000000,6.91,KOSPI,301600000000,stock,넥스틸,0.0,0.0,0.0,철강,20260401
091810,844,896,896,896,5562436,4959000000,6.16,KOSPI,301000000000,stock,티웨이항공,0.0,0.0,0.0,항공사,20260401
002320,18740,19350,19350,19350,55154,1059000000,3.26,KOSPI,300300000000,stock,한진,0.0,0.0,0.0,항공화물운송과물류,20260401
001460,46000,47900,47900,47900,6331,298000000,4.13,KOSPI,299200000000,stock,BYC,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
005010,5240,5320,5320,5320,1015274,5389000000,1.53,KOSPI,298900000000,stock,휴스틸,0.0,0.0,0.0,철강,20260401
003960,31250,32250,32250,32250,6131,195000000,3.2,KOSPI,295600000000,stock,사조대림,0.0,0.0,0.0,식품,20260401
004310,8670,9200,9200,9200,318487,2886000000,6.11,KOSPI,294400000000,stock,현대약품,0.0,0.0,0.0,제약,20260401
004360,14700,15320,15320,15320,31569,480000000,4.22,KOSPI,292900000000,stock,세방,0.0,0.0,0.0,항공화물운송과물류,20260401
037710,36000,36700,36700,36700,12408,451000000,1.94,KOSPI,292000000000,stock,광주신세계,0.0,0.0,0.0,백화점과일반상점,20260401
034120,15320,15720,15720,15720,16610,260000000,2.61,KOSPI,291600000000,stock,SBS,0.0,0.0,0.0,방송과엔터테인먼트,20260401
003070,10560,11210,11210,11210,102927,1137000000,6.16,KOSPI,285000000000,stock,코오롱글로벌,0.0,0.0,0.0,건설,20260401
334890,4045,4100,4100,4100,65308,267000000,1.36,KOSPI,284700000000,stock,이지스밸류플러스리츠,0.0,0.0,0.0,부동산,20260401
241590,4500,4690,4690,4690,76034,355000000,4.22,KOSPI,284200000000,stock,화승엔터프라이즈,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
000490,9270,9850,9850,9850,203604,1987000000,6.26,KOSPI,283900000000,stock,대동,0.0,0.0,0.0,기계,20260401
000320,20350,21350,21350,21350,9143,193000000,4.91,KOSPI,283800000000,stock,노루홀딩스,0.0,0.0,0.0,건축자재,20260401
000540,4170,4370,4370,4370,86498,372000000,4.8,KOSPI,280700000000,stock,흥국화재,0.0,0.0,0.0,손해보험,20260401
058430,45000,46550,46550,46550,25842,1192000000,3.44,KOSPI,279300000000,stock,포스코스틸리온,0.0,0.0,0.0,비철금속,20260401
002900,6430,6740,6740,6740,224458,1500000000,4.82,KOSPI,279000000000,stock,TYM,0.0,0.0,0.0,기계,20260401
035510,18350,19720,19720,19720,414011,8089000000,7.47,KOSPI,275700000000,stock,신세계 I&C,0.0,0.0,0.0,IT서비스,20260401
003200,11280,12000,12000,12000,34422,407000000,6.38,KOSPI,275500000000,stock,일신방직,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
377190,3040,3075,3075,3075,154213,470000000,1.15,KOSPI,271800000000,stock,디앤디플랫폼리츠,0.0,0.0,0.0,부동산,20260401
001790,2920,3005,3005,3005,494031,1472000000,2.91,KOSPI,269500000000,stock,대한제당,0.0,0.0,0.0,식품,20260401
007160,50400,53100,53100,53100,5076,267000000,5.36,KOSPI,265500000000,stock,사조산업,0.0,0.0,0.0,식품,20260401
134380,118600,118600,118600,118600,0,0,0.0,KOSPI,260800000000,stock,미원화학,0.0,0.0,0.0,화학,20260401
035150,12660,12830,12830,12830,11195,143000000,1.34,KOSPI,260600000000,stock,백산,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
000050,9020,9450,9450,9450,62410,582000000,4.77,KOSPI,259100000000,stock,경방,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
404990,4380,4350,4350,4350,203301,876000000,-0.68,KOSPI,259100000000,stock,신한서부티엔디리츠,0.0,0.0,0.0,부동산,20260401
117580,9370,9420,9420,9420,733586,6836000000,0.53,KOSPI,259100000000,stock,대성에너지,0.0,0.0,0.0,가스유틸리티,20260401
108670,27800,28700,28700,28700,14091,401000000,3.24,KOSPI,257400000000,stock,LX하우시스,0.0,0.0,0.0,건축자재,20260401
0030R0,4330,4305,4305,4305,63383,275000000,-0.58,KOSPI,257400000000,stock,대신밸류리츠,0.0,0.0,0.0,,20260401
000430,3920,4120,4120,4120,165257,673000000,5.1,KOSPI,255400000000,stock,대원강업,0.0,0.0,0.0,자동차부품,20260401
02826K,166200,173800,173800,173800,3052,531000000,4.57,KOSPI,255100000000,stock,삼성물산우B,0.0,0.0,0.0,,20260401
000390,8800,9330,9330,9330,990913,9226000000,6.02,KOSPI,253800000000,stock,삼화페인트,0.0,0.0,0.0,건축자재,20260401
044450,10900,10970,10970,10970,456203,4952000000,0.64,KOSPI,253300000000,stock,KSS해운,0.0,0.0,0.0,해운사,20260401
003720,6970,7430,7430,7430,551376,4035000000,6.6,KOSPI,252600000000,stock,삼영,0.0,0.0,0.0,화학,20260401
122900,7310,7440,7440,7440,23521,174000000,1.78,KOSPI,248700000000,stock,아이마켓코리아,0.0,0.0,0.0,상업서비스와공급품,20260401
030210,3875,4080,4080,4080,66704,268000000,5.29,KOSPI,248500000000,stock,다올투자증권,0.0,0.0,0.0,증권,20260401
136490,9890,10440,10440,10440,116088,1202000000,5.56,KOSPI,248300000000,stock,선진,0.0,0.0,0.0,식품,20260401
009470,34100,37450,37450,37450,82163,3039000000,9.82,KOSPI,247700000000,stock,삼화전기,0.0,0.0,0.0,전기제품,20260401
033920,8340,8630,8630,8630,46483,401000000,3.48,KOSPI,246000000000,stock,무학,0.0,0.0,0.0,음료,20260401
000680,3045,3120,3120,3120,189446,587000000,2.46,KOSPI,245900000000,stock,LS네트웍스,0.0,0.0,0.0,증권,20260401
005500,17970,18400,18400,18400,11179,204000000,2.39,KOSPI,245100000000,stock,삼진제약,0.0,0.0,0.0,제약,20260401
210980,12910,13120,13120,13120,22197,289000000,1.63,KOSPI,244300000000,stock,SK디앤디,0.0,0.0,0.0,부동산,20260401
028100,17290,18210,18210,18210,57967,1043000000,5.32,KOSPI,243800000000,stock,동아지질,0.0,0.0,0.0,건설,20260401
001130,141400,144100,144100,144100,4501,649000000,1.91,KOSPI,243500000000,stock,대한제분,0.0,0.0,0.0,식품,20260401
004560,14720,15900,15900,15900,83962,1314000000,8.02,KOSPI,239800000000,stock,현대비앤지스틸,0.0,0.0,0.0,비철금속,20260401
001630,46700,47750,47750,47750,2039,96000000,2.25,KOSPI,239200000000,stock,종근당홀딩스,0.0,0.0,0.0,제약,20260401
013580,25100,26750,26750,26750,76392,2008000000,6.57,KOSPI,238900000000,stock,계룡건설,0.0,0.0,0.0,건설,20260401
432320,2155,2355,2355,2355,306680,697000000,9.28,KOSPI,238800000000,stock,KB스타리츠,0.0,0.0,0.0,부동산,20260401
244920,10500,10500,10500,10500,50623,521000000,0.0,KOSPI,237400000000,stock,에이플러스에셋,0.0,0.0,0.0,손해보험,20260401
013890,10300,10650,10650,10650,22797,240000000,3.4,KOSPI,237000000000,stock,지누스,0.0,0.0,0.0,가구,20260401
009680,10530,10880,10880,10880,18947,204000000,3.32,KOSPI,236500000000,stock,모토닉,0.0,0.0,0.0,자동차부품,20260401
003220,10200,10480,10480,10480,37412,389000000,2.75,KOSPI,235000000000,stock,대원제약,0.0,0.0,0.0,제약,20260401
095570,5060,5170,5170,5170,147952,760000000,2.17,KOSPI,234000000000,stock,AJ네트웍스,0.0,0.0,0.0,도로와철도운송,20260401
001780,2655,2415,2415,2415,11275367,26245000000,-9.04,KOSPI,233800000000,stock,알루코,1348153205.0,-2477862020.0,1049603630.0,비철금속,20260401
000520,9200,10750,10750,10750,820045,8453000000,16.85,KOSPI,233200000000,stock,삼일제약,0.0,0.0,0.0,제약,20260401
001080,5290,5600,5600,5600,76298,414000000,5.86,KOSPI,232400000000,stock,만호제강,0.0,0.0,0.0,철강,20260401
051905,106600,110100,110100,110100,6949,756000000,3.28,KOSPI,231200000000,stock,LG생활건강우,0.0,0.0,0.0,화장품,20260401
004980,8930,9420,9420,9420,44210,411000000,5.49,KOSPI,230900000000,stock,성신양회,0.0,0.0,0.0,건축자재,20260401
010580,2155,2070,2070,2070,1023983,2137000000,-3.94,KOSPI,230300000000,stock,에스엠벡셀,0.0,0.0,0.0,자동차부품,20260401
084680,1589,1620,1620,1620,583092,941000000,1.95,KOSPI,229700000000,stock,이월드,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
003547,21950,22900,22900,22900,20621,469000000,4.33,KOSPI,229000000000,stock,대신증권2우B,0.0,0.0,0.0,증권,20260401
000480,4765,4860,4860,4860,12942,62000000,1.99,KOSPI,227900000000,stock,CR홀딩스,0.0,0.0,0.0,비철금속,20260401
053210,4710,4735,4735,4735,88255,417000000,0.53,KOSPI,225000000000,stock,스카이라이프,0.0,0.0,0.0,방송과엔터테인먼트,20260401
007860,8990,9480,9480,9480,65023,611000000,5.45,KOSPI,222600000000,stock,서연,0.0,0.0,0.0,자동차부품,20260401
226320,10000,10150,10150,10150,14626,148000000,1.5,KOSPI,222600000000,stock,잇츠한불,0.0,0.0,0.0,화장품,20260401
025000,48500,50500,50500,50500,5969,295000000,4.12,KOSPI,221100000000,stock,KPX케미칼,0.0,0.0,0.0,화학,20260401
002150,6200,6540,6540,6540,78222,505000000,5.48,KOSPI,220500000000,stock,도화엔지니어링,0.0,0.0,0.0,건설,20260401
004430,8890,9160,9160,9160,47910,435000000,3.04,KOSPI,219800000000,stock,송원산업,0.0,0.0,0.0,화학,20260401
008490,18450,18970,18970,18970,37124,693000000,2.82,KOSPI,219500000000,stock,서흥,0.0,0.0,0.0,제약,20260401
010955,51500,54000,54000,54000,13118,700000000,4.85,KOSPI,217200000000,stock,S-Oil우,0.0,0.0,0.0,석유와가스,20260401
001250,2505,2630,2630,2630,996317,2605000000,4.99,KOSPI,217100000000,stock,GS글로벌,0.0,0.0,0.0,무역회사와판매업체,20260401
298690,1805,1851,1851,1851,156002,287000000,2.55,KOSPI,215900000000,stock,에어부산,0.0,0.0,0.0,항공사,20260401
011690,5550,5860,5860,5860,276199,1606000000,5.59,KOSPI,215100000000,stock,와이투솔루션,0.0,0.0,0.0,전자장비와기기,20260401
016880,2655,2675,2675,2675,687870,1827000000,0.75,KOSPI,213800000000,stock,웅진,0.0,0.0,0.0,출판,20260401
007570,11210,11180,11180,11180,170044,1889000000,-0.27,KOSPI,213400000000,stock,일양약품,0.0,0.0,0.0,제약,20260401
039570,8080,8210,8210,8210,12274,100000000,1.61,KOSPI,213100000000,stock,HDC랩스,0.0,0.0,0.0,건설,20260401
033530,7200,7640,7640,7640,114175,860000000,6.11,KOSPI,212600000000,stock,SJG세종,0.0,0.0,0.0,자동차부품,20260401
102260,4100,4200,4200,4200,250960,1040000000,2.44,KOSPI,210700000000,stock,동성케미컬,0.0,0.0,0.0,화학,20260401
008350,1800,1632,1632,1632,83382014,140449000000,-9.33,KOSPI,210700000000,stock,남선알미늄,634224.0,3704003508.0,-3733873066.0,비철금속,20260401
005950,7700,8010,8010,8010,160690,1285000000,4.03,KOSPI,210600000000,stock,이수화학,0.0,0.0,0.0,화학,20260401
487570,53500,56200,56200,56200,9714,540000000,5.05,KOSPI,209400000000,stock,HS효성,0.0,0.0,0.0,복합기업,20260401
000140,8830,9000,9000,9000,10596,95000000,1.93,KOSPI,208900000000,stock,하이트진로홀딩스,0.0,0.0,0.0,음료,20260401
339770,4065,4160,4160,4160,55309,229000000,2.34,KOSPI,207900000000,stock,교촌에프앤비,0.0,0.0,0.0,식품,20260401
003350,43850,45600,45600,45600,14494,654000000,3.99,KOSPI,206700000000,stock,한국화장품제조,0.0,0.0,0.0,화장품,20260401
004380,9960,9960,9960,9960,0,0,0.0,KOSPI,206200000000,stock,삼익THK,0.0,0.0,0.0,기계,20260401
271980,13950,13950,13950,13950,37725,517000000,0.0,KOSPI,205100000000,stock,제일약품,0.0,0.0,0.0,제약,20260401
234080,12560,12910,12910,12910,38161,490000000,2.79,KOSPI,204400000000,stock,JW생명과학,0.0,0.0,0.0,제약,20260401
003610,5060,5070,5070,5070,142998,722000000,0.2,KOSPI,203800000000,stock,방림,0.0,0.0,0.0,"섬유,의류,신발,호화품",20260401
004090,15860,16050,16050,16050,397213,6337000000,1.2,KOSPI,203700000000,stock,한국석유,0.0,0.0,0.0,화학,20260401
003650,111700,115600,115600,115600,2984,341000000,3.49,KOSPI,201100000000,stock,미창석유,0.0,0.0,0.0,화학,20260401
003555,63600,66200,66200,66200,6890,451000000,4.09,KOSPI,199300000000,stock,LG우,0.0,0.0,0.0,복합기업,20260401
213500,8100,8290,8290,8290,112326,926000000,2.35,KOSPI,197300000000,stock,한솔제지,0.0,0.0,0.0,종이와목재,20260401
015230,6500,6890,6890,6890,100389,684000000,6.0,KOSPI,196900000000,stock,대창단조,0.0,0.0,0.0,기계,20260401
016580,10270,10530,10530,10530,35638,375000000,2.53,KOSPI,195900000000,stock,환인제약,0.0,0.0,0.0,제약,20260401
001045,84000,86200,86200,86200,3855,330000000,2.62,KOSPI,194800000000,stock,CJ우,0.0,0.0,0.0,복합기업,20260401
003460,3270,3430,3430,3430,188843,642000000,4.89,KOSPI,194500000000,stock,유화증권,0.0,0.0,0.0,증권,20260401
005960,7800,8430,8430,8430,245272,2040000000,8.08,KOSPI,193400000000,stock,동부건설,0.0,0.0,0.0,건설,20260401
017900,2735,3320,3320,3320,16407345,51997000000,21.39,KOSPI,192400000000,stock,광전자,861815.0,-1062150665.0,1515165455.0,전자장비와기기,20260401
100250,2970,2980,2980,2980,71239,213000000,0.34,KOSPI,190400000000,stock,진양홀딩스,0.0,0.0,0.0,자동차부품,20260401
031440,48700,48750,48750,48750,2215,108000000,0.1,KOSPI,188800000000,stock,신세계푸드,0.0,0.0,0.0,"호텔,레스토랑,레저",20260401
001520,750,787,787,787,515515,399000000,4.93,KOSPI,187800000000,stock,동양,0.0,0.0,0.0,건축자재,20260401
101530,6170,6430,6430,6430,15744,100000000,4.21,KOSPI,187200000000,stock,해태제과식품,0.0,0.0,0.0,식품,20260401
005430,56800,59100,59100,59100,7225,429000000,4.05,KOSPI,187100000000,stock,한국공항,0.0,0.0,0.0,운송인프라,20260401
002100,9370,9560,9560,9560,60431,573000000,2.03,KOSPI,186600000000,stock,경농,0.0,0.0,0.0,화학,20260401
102460,10040,10040,10040,10040,38929,389000000,0.0,KOSPI,186600000000,stock,이연제약,0.0,0.0,0.0,제약,20260401
000860,13820,14320,14320,14320,30552,432000000,3.62,KOSPI,186200000000,stock,강남제비스코,0.0,0.0,0.0,건축자재,20260401
081000,12590,13090,13090,13090,18885,245000000,3.97,KOSPI,185900000000,stock,일진다이아,0.0,0.0,0.0,비철금속,20260401
004960,15110,15980,15980,15980,349338,5478000000,5.76,KOSPI,184900000000,stock,한신공영,0.0,0.0,0.0,건설,20260401
071840,7760,7820,7820,7820,21300,167000000,0.77,KOSPI,184600000000,stock,롯데하이마트,0.0,0.0,0.0,전문소매,20260401
008970,1675,1778,1778,1778,1071556,1896000000,6.15,KOSPI,184500000000,stock,KBI동양철관,0.0,0.0,0.0,철강,20260401
272550,12430,12220,12220,12220,397875,4875000000,-1.69,KOSPI,184100000000,stock,삼양패키징,0.0,0.0,0.0,포장재,20260401
214390,7160,7640,7640,7640,2186298,17416000000,6.7,KOSPI,182600000000,stock,경보제약,0.0,0.0,0.0,제약,20260401
